﻿pro_rank,title,open_date,total_profit,ticket,total_ticket,screen,screen_shot,make_c,dist_c,mov_class,genre,director,actor,actorS,D,DsumP,DavgP,DminP,DmaxP,mc,MsumP,MavgP,MminP,MmaxP,A,AsumP,AavgP,AminP,AmaxP,Ass,ASsumP,ASavgP,ASminP,ASmaxP
936,약장수,2015.4.23,314542400,44214,44214,282,4312,(주)26컴퍼니,"(주)대명문화공장,(주)나이너스엔터테인먼트",15세이상관람가,드라마,조치언,김인권,박철민,조치언,314542400,314542400,314542400,314542400,(주)26컴퍼니,314542400,314542400,314542400,314542400,김인권,18699083156,3739816631,314542400,7013842000,박철민,37917953300,9479488325,314542400,19391653500
646,어깨 너머의 연인,2007.10.18,1974664500,295394,295394,213,17394,"어뮤즈,(주)싸이더스",(주)쇼박스,청소년관람불가,"드라마,멜로/로맨스",이언희,이미연,이태란,이언희,11074114756,3691371585,217269000,8882181256,"어뮤즈,(주)싸이더스",1974664500,1974664500,1974664500,1974664500,이미연,8547438837,4273719419,1974664500,6572774337,이태란,1974664500,1974664500,1974664500,1974664500
806,어깨동무,2004.3.12,753985500,119884,119884,26,3015,(주)씨케이픽쳐스,씨제이엔터테인먼트,15세관람가,코미디,조진규,김아중,최령,조진규,37984870569,12661623523,753985500,28379548569,(주)씨케이픽쳐스,3631599500,1815799750,753985500,2877614000,김아중,40443126400,13481042133,753985500,36292848900,최령,2479975653,1239987827,753985500,1725990153
742,어디선가 누군가에 무슨일이 생기면 틀림없이 나타난다 홍반장,2004.3.12,1158210500,181510,181510,28,3570,㈜제니스엔터테인먼트,(주)시네마서비스,12세관람가,코미디,강석범,김주혁,엄정화,강석범,12071481400,3017870350,781692500,7835485400,㈜제니스엔터테인먼트,1158210500,1158210500,1158210500,1158210500,김주혁,39628431009,7925686202,1158210500,22486492000,엄정화,53780173000,13445043250,1158210500,30130610500
385,어린 신부,2004.4.2,6240174500,991674,991674,70,12893,(주)컬처캡미디어,코리아픽쳐스(주),12세관람가,코미디,김호준,김래원,김보경,김호준,7524022000,3762011000,1283847500,6240174500,(주)컬처캡미디어,19198153000,6399384333,1283847500,11674131000,김래원,22089545628,5522386407,1302907128,7780811000,김보경,6240174500,6240174500,6240174500,6240174500
868,어린 왕자,2008.1.17,493278500,83354,83354,181,7784,"(주)앤알커뮤니케이션,(주)피플앤픽쳐스",롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,드라마,최종현,탁재훈,강수한,최종현,493278500,493278500,493278500,493278500,"(주)앤알커뮤니케이션,(주)피플앤픽쳐스",493278500,493278500,493278500,493278500,탁재훈,3370892500,1685446250,493278500,2877614000,강수한,493278500,493278500,493278500,493278500
820,어머니는 죽지 않는다,2007.9.12,705081000,128164,128164,122,2930,HMJ필름,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"가족,드라마",하명중,조영민,하명중,하명중,1077362300,538681150,372281300,705081000,HMJ필름,705081000,705081000,705081000,705081000,조영민,705081000,705081000,705081000,705081000,하명중,705081000,705081000,705081000,705081000
777,언니가 간다,2007.1.4,947570700,160315,160315,276,8836,시오필름(주),(주)시네마서비스,12세이상관람가,코미디,김창래,고소영,조안,김창래,947570700,947570700,947570700,947570700,시오필름(주),11271085100,3757028367,947570700,8378297000,고소영,4408068500,2204034250,947570700,3460497800,조안,10866453200,3622151067,947570700,8851802500
626,얼굴 없는 미녀,2004.8.6,2227291000,345739,345739,72,5511,(주)아이필름홀딩스,"씨제이엔터테인먼트,아이러브시네마",18세관람가,스릴러,김인식,김혜수,김태우,김인식,2227291000,2227291000,2227291000,2227291000,(주)아이필름홀딩스,37130424900,5304346414,1453890000,10738218900,김혜수,50706981473,8451163579,2069922500,16912706195,김태우,2885552500,961850833.3,274134500,2227291000
768,엄마,2005.4.7,978382500,161780,161780,113,8844,"필름뱅크(주),영화사청어람(주)",영화사청어람(주),전체관람가,드라마,구성주,고두심,손병호,구성주,978382500,978382500,978382500,978382500,"필름뱅크(주),영화사청어람(주)",978382500,978382500,978382500,978382500,고두심,978382500,978382500,978382500,978382500,손병호,27430413500,6857603375,978382500,13944930000
582,엠,2007.10.25,2775697500,428672,428672,375,21223,프로덕션 엠,"(주)엠엔에프씨,영화사청어람(주)",15세이상관람가,"미스터리,멜로/로맨스,스릴러",이명세,강동원,이연희,이명세,8621343500,4310671750,2775697500,5845646000,프로덕션 엠,2775697500,2775697500,2775697500,2775697500,강동원,96858736400,12107342050,1859615500,44092710000,이연희,10834310000,3611436667,2775697500,4682641000
603,여고괴담 4 : 목소리,2005.7.15,2474641500,397327,397327,167,12931,(주)씨네이천,(주)시네마서비스,15세관람가,공포(호러),최익환,김옥빈,서지혜,최익환,4117049000,2058524500,1642407500,2474641500,(주)씨네이천,88153649881,11019206235,253673000,39869706381,김옥빈,2474641500,2474641500,2474641500,2474641500,서지혜,2474641500,2474641500,2474641500,2474641500
475,여고괴담 5,2009.6.18,4158738000,644717,644717,318,31631,(주)씨네이천,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"공포(호러),스릴러",이종용,오연서,장경아,이종용,4158738000,4158738000,4158738000,4158738000,(주)씨네이천,88153649881,11019206235,253673000,39869706381,오연서,4158738000,4158738000,4158738000,4158738000,장경아,4158738000,4158738000,4158738000,4158738000
920,여고생 시집가기,2004.12.23,357352000,57943,57943,51,2136,(주)더존필름,무비즈엔터테인먼트㈜,15세관람가,코미디,오덕환,은지원,임은경,오덕환,357352000,357352000,357352000,357352000,(주)더존필름,357352000,357352000,357352000,357352000,은지원,357352000,357352000,357352000,357352000,임은경,357352000,357352000,357352000,357352000
491,여교수의 은밀한 매력,2006.3.16,3926917300,606398,606398,203,16021,"엔젤언더그라운드(주),(주)엠케이픽처스",(주)엠케이픽처스,18세관람가,코미디,이하,문소리,지진희,이하,3926917300,3926917300,3926917300,3926917300,"엔젤언더그라운드(주),(주)엠케이픽처스",3926917300,3926917300,3926917300,3926917300,문소리,51177912200,8529652033,384127000,26119699000,지진희,3926917300,3926917300,3926917300,3926917300
499,여배우들,2009.12.10,3776407000,513095,513095,275,18750,주식회사 뭉클픽쳐스,(주)쇼박스,12세이상관람가,드라마,이재용,고현정,김민희,이재용,26071057647,5214211529,884934300,12291081634,주식회사 뭉클픽쳐스,3776407000,3776407000,3776407000,3776407000,고현정,9328342000,2332085500,274134500,4441859000,김민희,48679780346,6954254335,664322100,18459203000
422,여선생 VS 여제자,2004.11.17,5265267506,846683,846683,182,20960,(주)좋은영화,씨제이엔터테인먼트,15세관람가,코미디,장규성,김응수,이지영,장규성,18313758410,6104586137,5265267506,7594186000,(주)좋은영화,5265267506,5265267506,5265267506,5265267506,김응수,17414550006,5804850002,250534000,11898748500,이지영,5265267506,5265267506,5265267506,5265267506
963,"여자, 정혜",2005.3.10,273120000,41793,41793,22,1759,(주)엘제이필름,(주)쇼박스,15세관람가,드라마,이윤기,김꽃비,김도연,이윤기,5018953533,1254738383,273120000,2586052500,(주)엘제이필름,10235929500,2558982375,273120000,6648786000,김꽃비,273120000,273120000,273120000,273120000,김도연,273120000,273120000,273120000,273120000
801,여자는 남자의 미래다,2004.5.5,778685500,116639,116639,34,3519,"미라신코리아(주),(주)유니코리아문예투자",씨제이엔터테인먼트,18세관람가,드라마,홍상수,유지태,성현아,홍상수,5250115427,437509618.9,237013700,835941500,"미라신코리아(주),(주)유니코리아문예투자",778685500,778685500,778685500,778685500,유지태,16815850880,2802641813,391554441,6102712539,성현아,1754416100,877208050,778685500,975730600
373,역도산,2004.12.15,6482309500,1018369,1018369,223,17468,"(주)싸이더스,㈜싸이더스픽쳐스",씨제이엔터테인먼트,12세관람가,드라마,송해성,설경구,이명수,송해성,41220040153,10305010038,6482309500,14938458000,"(주)싸이더스,㈜싸이더스픽쳐스",10319461500,5159730750,3837152000,6482309500,설경구,3.09082E+11,19317602939,2195870500,81025004000,이명수,6482309500,6482309500,6482309500,6482309500
82,역린,2014.4.30,29894157890,3849531,3849531,1054,83292,"굿초이스컷픽쳐스(주),(주)파파스필름",롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,사극,이재규,현빈,정재영,이재규,29894157890,29894157890,29894157890,29894157890,"굿초이스컷픽쳐스(주),(주)파파스필름",29894157890,29894157890,29894157890,29894157890,현빈,40109457790,10027364448,508658500,29894157890,정재영,1.11703E+11,18617203965,327192000,40328508500
548,역전의 명수,2005.4.15,3222783000,510290,510290,178,17754,"(주)태원엔터테인먼트,(주)시네마서비스",(주)시네마서비스,15세관람가,코미디,박흥식,정준호,윤소이,박흥식,15371522748,3074304550,2191787000,3768200759,"(주)태원엔터테인먼트,(주)시네마서비스",3222783000,3222783000,3222783000,3222783000,정준호,49800133000,9960026600,1041877500,31959686000,윤소이,8430661000,4215330500,3222783000,5207878000
74,연가시,2012.7.5,32175400664,4515833,4515833,759,71928,(주)오죤필름,씨제이이앤엠(주),15세이상관람가,"공포(호러),SF",박정우,김명민,강지원,박정우,70824074628,17706018657,636285500,36067171064,(주)오죤필름,39663614664,13221204888,1172970000,32175400664,김명민,1.4371E+11,15967822806,3443753000,35841769500,강지원,32175400664,32175400664,32175400664,32175400664
824,연리지,2006.4.13,696954300,114641,114641,165,8006,(주)태원엔터테인먼트,(주)쇼박스,12세관람가,"멜로/로맨스,드라마",김성중,최지우,조한선,김성중,696954300,696954300,696954300,696954300,(주)태원엔터테인먼트,1.70008E+11,11333875334,220051200,55069686503,최지우,696954300,696954300,696954300,696954300,조한선,8167040000,2722346667,696954300,5379208500
514,"연애, 그 참을 수 없는 가벼움",2006.9.7,3611679500,562651,565843,203,15691,(주)굿플레이어,씨제이엔터테인먼트,18세관람가,"멜로/로맨스,드라마",김해곤,장진영,권지민,김해곤,9292553000,4646276500,3611679500,5680873500,(주)굿플레이어,11319809100,3773269700,1415274100,6292855500,장진영,6718327900,3359163950,3106648400,3611679500,권지민,3611679500,3611679500,3611679500,3611679500
377,연애술사,2005.5.20,6383653500,1014372,1014372,155,23610,㈜필름지,씨제이엔터테인먼트,15세관람가,"멜로/로맨스,코미디",천세환,연정훈,박진희,천세환,6383653500,6383653500,6383653500,6383653500,㈜필름지,7821985300,3910992650,1438331800,6383653500,연정훈,6383653500,6383653500,6383653500,6383653500,박진희,20637494000,5159373500,3122965500,7819284000
677,연애의 맛,2015.5.7,1725990153,214539,214539,398,12474,(주)청우필름,"(주)와우픽쳐스,(주)쇼박스",청소년관람불가,"멜로/로맨스,코미디",김아론,오지호,최령,김아론,1725990153,1725990153,1725990153,1725990153,(주)청우필름,1725990153,1725990153,1725990153,1725990153,오지호,1725990153,1725990153,1725990153,1725990153,최령,2479975653,1239987827,753985500,1725990153
261,연애의 목적,2005.6.10,9846423390,1524898,1524898,243,29871,(주)싸이더스,씨제이엔터테인먼트,18세관람가,"드라마,코미디,멜로/로맨스",한재림,강혜정,박해일,한재림,82015642390,27338547463,6161685500,66007533500,(주)싸이더스,1.56245E+11,7102062500,386192500,32373120927,강혜정,23159567590,3859927932,781692500,9846423390,박해일,1.51529E+11,15152900461,1258000500,44395967609
185,연애의 온도,2013.3.21,13799922446,1865332,1865332,567,57893,(주)뱅가드스튜디오,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,"멜로/로맨스,코미디",노덕,이민기,김민희,노덕,18554685564,9277342782,4754763118,13799922446,(주)뱅가드스튜디오,13799922446,13799922446,13799922446,13799922446,이민기,20794989093,6931663031,2856859132,13799922446,김민희,48679780346,6954254335,664322100,18459203000
42,연평해전,2015.6.24,45566111330,6044688,6044688,1013,114479,(주)로제타시네마,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,드라마,김학순,김무열,진구,김학순,45566111330,45566111330,45566111330,45566111330,(주)로제타시네마,45566111330,45566111330,45566111330,45566111330,김무열,45566111330,45566111330,45566111330,45566111330,진구,52870259830,13217564958,329280000,45566111330
442,열정같은소리하고있네,2015.11.25,4761399902,654407,654407,566,30461,반짝반짝영화사(주),(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,드라마,정기훈,정재영,박보영,정기훈,36306576689,12102192230,4761399902,17911274787,반짝반짝영화사(주),12405229448,4135076483,2907311546,4761399902,정재영,1.26748E+11,9053463904,663144000,25437192500,박보영,1.08025E+11,27006307576,2869918500,53800771400
641,열한번째 엄마,2007.11.29,2069922500,337700,337700,227,16284,"(주)씨스타픽쳐스,몽마루",(주)쇼박스,12세이상관람가,드라마,김진성,김혜수,김영찬,김진성,2069922500,2069922500,2069922500,2069922500,"(주)씨스타픽쳐스,몽마루",2069922500,2069922500,2069922500,2069922500,김혜수,50706981473,8451163579,2069922500,16912706195,김영찬,10432701200,5216350600,2069922500,8362778700
391,열한시,2013.11.28,6097792000,870785,870785,512,32536,"(주)파레토웍스,씨제이이앤엠(주)",씨제이이앤엠(주),15세이상관람가,스릴러,김현석,정재영,김옥빈,김현석,54218807920,10843761584,1899792000,19838443000,"(주)파레토웍스,씨제이이앤엠(주)",6097792000,6097792000,6097792000,6097792000,정재영,1.26748E+11,9053463904,663144000,25437192500,김옥빈,23795743000,7931914333,2862391500,14835559500
576,열혈남아,2006.11.9,2834514800,466046,466046,218,16399,(주)싸이더스,씨제이엔터테인먼트,15세관람가,"드라마,범죄,액션",이정범,설경구,김호연,이정범,94724255600,23681063900,2834514800,47102707500,(주)싸이더스,1.56245E+11,7102062500,386192500,32373120927,설경구,3.09082E+11,19317602939,2195870500,81025004000,김호연,65594850900,13118970180,2463752000,35841769500
848,엽기적인 그녀 2,2016.5.12,594260900,77124,77124,387,6132,(주)신씨네,(주)리틀빅픽쳐스,15세이상관람가,"멜로/로맨스,코미디",조근식,차태현,빅토리아,조근식,2338351100,1169175550,594260900,1744090200,(주)신씨네,594260900,594260900,594260900,594260900,차태현,1.72388E+11,19154232238,594260900,53800771400,빅토리아,594260900,594260900,594260900,594260900
