title,actorCD,total_profit,Name
"조선명탐정 : 각시투구꽃의 비밀",10049950,35841769500,예수정
시크릿,10049950,7957651500,예수정
백야행,10049950,7121437000,예수정
"잘 알지도 못하면서",10049950,274134500,예수정
궁녀,10049950,9038167500,예수정
기담,10049950,4124164500,예수정
황진이,10049950,7763409000,예수정
게이트,10061694,821271100,정려원
"네버엔딩 스토리",10061694,2106823000,정려원
통증,10061694,5246996000,정려원
"적과의 동침",10061694,1740340000,정려원
김씨표류기,10061694,4736518000,정려원
"두 얼굴의 여친",10061694,4586849000,정려원
여중생A,20304870,811692000,김현빈
아수라,20304870,20579716662,김현빈
오빠생각,20304870,8060591287,김현빈
여중생A,20304891,811692000,정다은
청년경찰,20304891,44382020516,정다은
여중생A,20155402,811692000,정다빈
"달콤한 거짓말",20155402,3122965500,정다빈
연리지,20155402,696954300,정다빈
"사랑해, 말순씨",20155402,2191787000,정다빈
"여고생 시집가기",20155402,357352000,정다빈
까불지마,20155402,999160000,정다빈
"탐정: 리턴즈",20279149,26909477678,손담비
"탐정: 리턴즈",10007517,26909477678,남명렬
"기억의 밤",10007517,10653271160,남명렬
침묵,10007517,3930219264,남명렬
"더 킹",10007517,43488814535,남명렬
장수상회,10007517,8737864643,남명렬
제보자,10007517,13515762802,남명렬
"내 아내의 모든 것",10007517,34222160500,남명렬
도가니,10007517,35566892800,남명렬
"서양 골동 양과자점 앤티크",10007517,7420399500,남명렬
모노폴리,10007517,2195709100,남명렬
인형사,10007517,1324401000,남명렬
마녀,20274790,27242041463,김하나
재심,20274790,19266319637,김하나
"탐정 홍길동: 사라진 마을",20274790,11515559845,김하나
데자뷰,20277331,360833100,김재범
1급기밀,20199635,1728722300,이지원
희생부활자,20199635,2515479835,이지원
"개를 훔치는 완벽한 방법",20199635,2329754965,이지원
프리즌,20190036,23790276987,연송하
싱글라이더,20190036,2685519021,연송하
"쓰리 썸머 나잇",20190036,616132846,연송하
"수상한 고객들",20190036,7953428000,연송하
10억,20190036,3107403000,연송하
똥파리,10003756,842501700,김꽃비
짝패,10003756,6585188500,김꽃비
"가족의 탄생",10003756,1220941000,김꽃비
"6월의 일기",10003756,3645962000,김꽃비
"여자, 정혜",10003756,273120000,김꽃비
"B형 남자친구",10003756,7324579000,김꽃비
속닥속닥,20287457,1900914300,이한서
레슬러,20287457,6481379657,이한서
터널,20287457,56792964517,이한서
터널,20287457,57530028417,이한서
궁합,20287457,10478875438,이한서
레슬러,10006877,6481379657,나문희
"아이 캔 스피크",10006877,25539734986,나문희
"수상한 그녀",10006877,62697419249,나문희
"육혈포 강도단",10006877,8651186000,나문희
하모니,10006877,21641740000,나문희
걸스카우트,10006877,1545587500,나문희
"권순분여사 납치사건",10006877,9807862000,나문희
"그놈 목소리",10006877,17598617600,나문희
열혈남아,10006877,2834514800,나문희
"너는 내 운명",10006877,17653752500,나문희
"주먹이 운다(Crying Fist)",10006877,9322812000,나문희
허스토리,20113303,2500814949,이용녀
아가씨,20113303,35211229991,이용녀
곡성,20113303,55863520382,이용녀
"미쓰 와이프",20113303,7387086869,이용녀
"성실한 나라의 앨리스",20113303,349943500,이용녀
"신의 한 수",20113303,28811011456,이용녀
하이힐,20113303,2750311500,이용녀
만신,20113303,271945300,이용녀
"후궁 : 제왕의 첩",20113303,19330302500,이용녀
"이층의 악당",20113303,4271750500,이용녀
"고死 두 번째 이야기: 교생실습",20113303,5802318000,이용녀
베스트셀러,20113303,7983184500,이용녀
주문진,20113303,372281300,이용녀
된장,20113303,334175900,이용녀
전우치,20113303,44092710000,이용녀
집행자,20113303,2935796000,이용녀
"불꽃처럼 나비처럼",20113303,12302961500,이용녀
"1번가의 기적",20113303,15494034100,이용녀
"싸이보그지만 괜찮아",20113303,3983748800,이용녀
"친절한 금자씨",20113303,20483051393,이용녀
분홍신,20113303,6768135000,이용녀
황진이,20166890,7763409000,신유주
"식객2 : 김치전쟁",20166890,3243969500,신유주
미인도,20166890,15655329500,신유주
"I am",20166890,245731000,신유주
특별시민,10035541,10494768945,서이숙
역린,10035541,29894157890,서이숙
"고양이: 죽음을 보는 두 개의 눈",10035541,4780632000,서이숙
베스트셀러,10035541,7983184500,서이숙
괴물,10035541,64802996000,서이숙
괴물,10035541,66715881300,서이숙
"나는 왕이로소이다",20110885,5454304904,윤기원
"누가 그녀와 잤을까?",20110885,2068632100,윤기원
"여고생 시집가기",20110885,357352000,윤기원
마녀,20142702,27242041463,백승철
군함도,20142702,50510565168,백승철
"조작된 도시",20142702,20143992587,백승철
곡성,20142702,55863520382,백승철
황해,20142702,17497165500,백승철
"예의없는 것들",20142702,4326582400,백승철
"예의없는 것들",20142702,4886772800,백승철
인랑,20198906,6994722173,김현준
한공주,20198906,1784542300,김현준
"피끓는 청춘",10056083,11688382888,이세영
"내 생애 가장 아름다운 일주일",10056083,14710541000,이세영
"여선생 VS 여제자",10056083,5265267506,이세영
"아홉살 인생",10056083,527412000,이세영
"무서운 이야기 2",10056083,3393767500,이세영
"나를 기억해",20221674,1229698892,오하늬
미옥,20221674,1930905564,오하늬
밀정,20221674,61270079831,오하늬
밀정,20221674,4243936350,오하늬
해어화,20221674,3768200759,오하늬
"순수의 시대",20221674,3741046828,오하늬
무뢰한,20221674,3262380431,오하늬
스물,20221674,23563705686,오하늬
쎄시봉,20221674,13571515911,오하늬
목격자,20221674,21393452647,오하늬
"나를 기억해",10006545,1229698892,김희원
"불한당: 나쁜 놈들의 세상",10006545,7674017125,김희원
"임금님의 사건수첩",10006545,12651193723,김희원
"가려진 시간",10006545,3948158400,김희원
계춘할망,10006545,3599680348,김희원
돌연변이,10006545,748936684,김희원
"뷰티 인사이드",10006545,16155829131,김희원
카트,10006545,5928169433,김희원
"마담 뺑덕",10006545,3728980590,김희원
"우는 남자",10006545,4924852800,김희원
"피끓는 청춘",10006545,11688382888,김희원
캐치미,10006545,3396292000,김희원
"미스터 고",10006545,9337976000,김희원
"마이 웨이",10006545,15995187000,김희원
아저씨,10006545,39862180500,김희원
아저씨,10006545,47102707500,김희원
"육혈포 강도단",10006545,8651186000,김희원
"아빠가 여자를 좋아해",10006545,1243136000,김희원
청담보살,10006545,9599189500,김희원
"거북이 달린다",10006545,20618276000,김희원
스카우트,10006545,1899792000,김희원
"만남의 광장",10006545,7819284000,김희원
"1번가의 기적",10006545,15494034100,김희원
"나를 기억해",20189016,1229698892,이유영
허스토리,20189016,2500814949,이유영
그놈이다,20189016,8098811152,이유영
간신,20189016,8946889910,이유영
머니백,10004171,417495600,김민교
"비정규직 특수요원",10004171,1150732700,김민교
"조작된 도시",10004171,20143992587,김민교
방자전,10004171,22486492000,김민교
시크릿,10004171,7957651500,김민교
"영화는 영화다",10004171,8967441000,김민교
머니백,10050734,417495600,오정세
"조작된 도시",10050734,20143992587,오정세
"목숨 건 연애",10050734,363098800,오정세
"탐정 : 더 비기닝",10050734,20463956973,오정세
"타짜-신의 손",10050734,32373120927,오정세
"타짜-신의 손",10050734,13217615777,오정세
레드카펫,10050734,2405669580,오정세
하이힐,10050734,2750311500,오정세
"방황하는 칼날",10050734,7828891800,오정세
런닝맨,10050734,10060239500,오정세
남자사용설명서,10050734,3606654257,오정세
"5백만불의 사나이",10050734,739789500,오정세
"시체가 돌아왔다",10050734,7360631000,오정세
코리아,10050734,13448848500,오정세
"퍼펙트 게임",10050734,11220408500,오정세
커플즈,10050734,2705566500,오정세
퀵,10050734,22960890000,오정세
"쩨쩨한 로맨스",10050734,15800299000,오정세
부당거래,10050734,20996302500,오정세
방자전,10050734,22486492000,오정세
베스트셀러,10050734,7983184500,오정세
시크릿,10050734,7957651500,오정세
"인사동 스캔들",10050734,7780811000,오정세
똥파리,10050734,842501700,오정세
"아내가 결혼했다",10050734,12062180000,오정세
"라듸오 데이즈",10050734,1394050500,오정세
식객,10050734,18979312500,오정세
"극락도 살인사건",10050734,13328932000,오정세
"뷰티풀 선데이",10050734,1123934000,오정세
"우아한 세계",10050734,6161685500,오정세
허브,10050734,7652767000,오정세
"조용한 세상",10050734,937877400,오정세
"사랑할 때 이야기하는 것들",10050734,1251587700,오정세
타짜,10050734,36181314700,오정세
무도리,10050734,363899000,오정세
"우리들의 행복한 시간",10050734,14938458000,오정세
"연애, 그 참을 수 없는 가벼움",10050734,3611679500,오정세
"너는 내 운명",10050734,17653752500,오정세
"이대로, 죽을 순 없다(Short Time)",10050734,4266661500,오정세
"레드 아이",10050734,1313457500,오정세
"귀신이 산다",10050734,11898748500,오정세
"내 여자친구를 소개합니다",10050734,8329341500,오정세
머니백,10061222,417495600,전광렬
"지슬 - 끝나지 않은 세월2",10026707,991568200,문석범
변산,20166024,4014072273,고준
"바람 바람 바람",20166024,9784385375,고준
청년경찰,20166024,44382020516,고준
밀정,20166024,61270079831,고준
밀정,20166024,4243936350,고준
"미씽: 사라진 여자",20166024,8882181256,고준
럭키,20166024,56445023256,고준
대배우,20166024,1246200228,고준
"타짜-신의 손",20166024,32373120927,고준
"타짜-신의 손",20166024,13217615777,고준
써니,20166024,54035565100,고준
"그림자 살인",20166024,12659065000,고준
과속스캔들,20166024,53800771400,고준
덕구,20235446,2378021700,정지훈
"신과함께-죄와 벌",20235446,115706188137,정지훈
장산범,20235446,10341783083,정지훈
형,20235446,23130188893,정지훈
"역모-반란의 시대",20235446,218173300,정지훈
"미쓰 와이프",20235446,7387086869,정지훈
"고고 70",10071139,3865123500,차승우
"라듸오 데이즈",10071139,1394050500,차승우
곤지암,20302270,21442169144,유제윤
곤지암,20302269,21442169144,이승욱
곤지암,20301589,21442169144,박성훈
전우치,20301589,44092710000,박성훈
쌍화점,20301589,25411823400,박성훈
인랑,20302249,6994722173,문예원
곤지암,20302249,21442169144,문예원
곤지암,20301590,21442169144,오아연
곤지암,20256609,21442169144,박지현
"반드시 잡는다",20256609,3326439772,박지현
"7년의 밤",10079524,3969337524,탕준상
오빠생각,10079524,8060591287,탕준상
소셜포비아,20195671,1977196563,하윤경
"로마의 휴일",20302129,993321176,박찬영
용의자,20302129,30037161000,박찬영
태풍,20302129,22209675300,박찬영
"퇴마: 무녀굴",10047087,951843500,양지웅
아이들...,10047087,13579712500,양지웅
바람,10047087,746323500,양지웅
바보,10047087,6306680500,양지웅
"국경의 남쪽",10047087,1431751800,양지웅
"마이 캡틴 김대출",10047087,663144000,양지웅
"얼굴 없는 미녀",10047087,2227291000,양지웅
소공녀,10043631,472553700,안재홍
"임금님의 사건수첩",10043631,12651193723,안재홍
"밤의 해변에서 혼자",10043631,439840592,안재홍
"조작된 도시",10043631,20143992587,안재홍
걷기왕,10043631,710905075,안재홍
"범죄의 여왕",10043631,326980700,안재홍
"굿바이 싱글",10043631,16912706195,안재홍
"위대한 소원",10043631,2440004213,안재홍
"널 기다리며",10043631,5234303336,안재홍
도리화가,10043631,2246950339,안재홍
차이나타운,10043631,11990707878,안재홍
스물,10043631,23563705686,안재홍
쎄시봉,10043631,13571515911,안재홍
"타짜-신의 손",10043631,32373120927,안재홍
"타짜-신의 손",10043631,13217615777,안재홍
레드카펫,10043631,2405669580,안재홍
"누구의 딸도 아닌 해원",10043631,273384900,안재홍
북촌방향,10043631,365477200,안재홍
소공녀,20110323,472553700,이솜
대립군,20110323,6276963402,이솜
"그래, 가족",20110323,350293300,이솜
"범죄의 여왕",20110323,326980700,이솜
좋아해줘,20110323,6572774337,이솜
"마담 뺑덕",20110323,3728980590,이솜
하이힐,20110323,2750311500,이솜
사이코메트리,20110323,3978495129,이솜
푸른소금,20110323,5739824500,이솜
"세상에서 가장 아름다운 이별",20110323,2297005000,이솜
염력,20299151,7484684112,이승용
"기억의 밤",20299151,10653271160,이승용
보통사람,20299151,2956397623,이승용
마스터,20299151,58068236865,이승용
"화이: 괴물을 삼킨 아이",20299151,17695683795,이승용
다찌마와리,10056669,4114057000,이영아
"두 얼굴의 여친",10056669,4586849000,이영아
"비정규직 특수요원",10004613,1150732700,김성은
"밤의 여왕",10004613,1762892500,김성은
"마이 리틀 히어로",10004613,1302907128,김성은
마강호텔,10004613,1247345300,김성은
여중생A,10057411,811692000,이종혁
푸른소금,10057411,5739824500,이종혁
