,title,ActorCD,ActorAvgP,ActorSumP,ActorMinP,ActorMaxP
1710,창백한 얼굴들,10065830,18549994213.0,92749971063.0,1258000500,54035565100
1711,내부순환선,10030191,15441816980.0,138976000000.0,2358629601,55863520382
1712,"금지된 섹스, 달콤한 복수",20190162,5110555000.0,5110555000.0,5110555000,5110555000
1713,박하사탕,10035772,19385766013.0,426487000000.0,759481000,81025004000
1714,뭘 또 그렇게까지,20111316,2483146400.0,9932585600.0,1020724600,4124164500
1715,형사; Duelist,10000558,24448106931.0,464514000000.0,1859615500,77319445264
1716,홈 스위트 홈,20127292,17159553833.0,51478661500.0,5395201500,35841769500
1717,맨발의 청춘,10047331,17038639000.0,17038639000.0,17038639000,17038639000
1718,알바생들,20224231,3507839089.0,7015678177.0,2892681205,4122996972
1719,플라이 대디,10057469,28300658700.0,113203000000.0,531276500,66014775400
1720,특별수사: 사형수의 편지,10004060,15764048766.0,236461000000.0,1246200228,36067171064
1721,콜리션,20195894,25154233842.0,251542000000.0,284073700,115706188137
1722,콜리션,10056268,26505095931.0,397576000000.0,363240500,135753322310
1723,콜리션,20195893,5999902800.0,11999805600.0,271945300,11727860300
1724,언니는 말괄량이,10005896,15242388250.0,30484776500.0,13446137500,17038639000
1725,화산고래,20196430,98463522781.0,98463522781.0,98463522781,98463522781
1726,내 아내의 모든 것,10058646,10310393795.0,123725000000.0,217269000,44092710000
1727,고녀석 맛나겠다2 : 함께라서 행복해,10047326,2004142312.0,20041423120.0,251079500,6538927100
1728,늑대의 유혹,10000558,24448106931.0,464514000000.0,1859615500,77319445264
1729,고백할 수 없는,20136191,14040200700.0,435246000000.0,440536500,105169264250
1730,잘 알지도 못하면서,10001825,2332085500.0,9328342000.0,274134500,4441859000
1731,브레인웨이브,20237646,26594390722.0,79783172166.0,2677284639,55863520382
1732,김약국의 딸들,10047331,17038639000.0,17038639000.0,17038639000,17038639000
1733,씨네 21 영화토크쇼,10053802,23369531795.0,233695000000.0,292031500,105169264250
1734,동창회의 목적 2,20289511,23850762975.0,47701525949.0,3319505433,44382020516
1735,제불찰씨 이야기,10047326,2004142312.0,20041423120.0,251079500,6538927100
1736,관상,10037018,37632110651.0,677378000000.0,4243936350,95868830649
1737,파파좀비,10067417,3029384777.0,9088154330.0,2452368566,3930219264
1738,감시자들,10035772,19385766013.0,426487000000.0,759481000,81025004000
1739,내시,10040423,9040490582.0,36161962326.0,611420000,22209675300
1740,겨울여자,10060180,4194616500.0,8389233000.0,625824000,7763409000
1741,떠날 때는 말없이,10047331,17038639000.0,17038639000.0,17038639000,17038639000
1742,마부,20128924,16226580642.0,16226580642.0,16226580642,16226580642
1743,청일전쟁과 여걸 민비,20128924,16226580642.0,16226580642.0,16226580642,16226580642
1744,그리울 련,20110690,4875135257.0,73127028851.0,363899000,14710541000
1745,의적 일지매,10072618,13448848500.0,13448848500.0,13448848500,13448848500
1746,자유부인 '81,10007493,4376240500.0,4376240500.0,4376240500,4376240500
1747,우아한 거짓말,10006537,9624543119.0,38498172476.0,2500814949,13571515911
1748,모텔,20224231,3507839089.0,7015678177.0,2892681205,4122996972
1749,"연애의 발동 : 상해 여자, 부산 남자",10070224,4815589729.0,33709128100.0,359247800,13200412500
1750,물망초,10072618,13448848500.0,13448848500.0,13448848500,13448848500
1751,장희빈,10005896,15242388250.0,30484776500.0,13446137500,17038639000
1752,족구왕,10043631,8852257129.0,159341000000.0,273384900,32373120927
1753,소셜포비아,20147110,14948045808.0,59792183232.0,1977196563,39380162179
1754,"울지마, 톤즈",10054928,12320212050.0,73921272300.0,696954300,57570773000
1755,울려고 내가 왔던가,10005896,15242388250.0,30484776500.0,13446137500,17038639000
1756,궤도,10060279,14194078469.0,283882000000.0,209955500,105169264250
1757,언니는 말괄량이,10005896,15242388250.0,30484776500.0,13446137500,17038639000
1758,하하하,10004396,11196881099.0,134363000000.0,262191500,44098470600
1759,빨간 마후라,10007493,4376240500.0,4376240500.0,4376240500,4376240500
1760,청일전쟁과 여걸 민비,20128924,16226580642.0,16226580642.0,16226580642,16226580642
1761,외출,20212366,4376240500.0,4376240500.0,4376240500,4376240500
1762,푸른 강은 흘러라,20090447,10412040716.0,124944000000.0,505103590,36985578499
1763,소중한 날의 꿈,10028892,20412339315.0,163299000000.0,361431100,91431950670
1764,가시,20111842,16509636692.0,82548183459.0,1095301000,61270079831
1765,낮은데로 임하소서,10005840,8478463114.0,118698000000.0,217269000,57570773000
1766,낮은데로 임하소서,20165538,110934000000.0,110934000000.0,110933981730,110933981730
1767,쓰리 몬스터,10000955,6262909732.0,68892007055.0,386192500,40328508500
1768,서울의 지붕 밑,20128924,16226580642.0,16226580642.0,16226580642,16226580642
1769,벙어리 삼룡이,10072618,13448848500.0,13448848500.0,13448848500,13448848500
1770,소녀의 세계,20208707,8357048304.0,25071144913.0,1246420500,12309164568
1771,렌의 애가,10005896,15242388250.0,30484776500.0,13446137500,17038639000
1772,순수의 시대,10040665,10463864360.0,167422000000.0,522848900,40328508500
1773,나도 모르게,10055086,12943730088.0,388312000000.0,273120000,66372140706
1774,요화 배정자,10005896,15242388250.0,30484776500.0,13446137500,17038639000
1775,목숨,20110924,16919469729.0,609101000000.0,334175900,66715881300
1776,목숨,20138183,35566892800.0,35566892800.0,35566892800,35566892800
1777,위기의 여자,10040423,9040490582.0,36161962326.0,611420000,22209675300
1778,복수는 나의 것,10040665,10463864360.0,167422000000.0,522848900,40328508500
1779,마포사는 황부자,20128924,16226580642.0,16226580642.0,16226580642,16226580642
1780,첫사랑 열전,10057730,9528483517.0,85756351652.0,227157000,45566111330
1781,물레방아,10072152,16226580642.0,16226580642.0,16226580642,16226580642
1782,왕자 호동,10005896,15242388250.0,30484776500.0,13446137500,17038639000
1783,불륜의 맛,20227406,98463522781.0,98463522781.0,98463522781,98463522781
1784,불륜의 맛,20163914,15374798000.0,15374798000.0,15374798000,15374798000
1785,빛나는 거짓,10051043,4867173067.0,29203038400.0,947570700,13720377000
1786,길소뜸,10005814,18155398279.0,72621593116.0,4376240500,33986449500
1787,이 생명 다하도록,10005896,15242388250.0,30484776500.0,13446137500,17038639000
1788,이별,10040423,9040490582.0,36161962326.0,611420000,22209675300
1789,겨울로 가는 마차,10004995,25724826959.0,231523000000.0,220051200,82871781800
1790,촌색씨,20162887,12659065000.0,12659065000.0,12659065000,12659065000
1791,암행어사 박문수,10005896,15242388250.0,30484776500.0,13446137500,17038639000
1792,미워도 다시 한번 2,20227374,36067171064.0,36067171064.0,36067171064,36067171064
1793,롤플레이,20111316,2483146400.0,9932585600.0,1020724600,4124164500
1794,꼭두각시,10057386,3034395600.0,18206373600.0,227941500,6931136500
1795,시집가는 날,20130080,11200872500.0,11200872500.0,11200872500,11200872500
1796,이 생명 다하도록,10005896,15242388250.0,30484776500.0,13446137500,17038639000
1797,암행어사 박문수,10005896,15242388250.0,30484776500.0,13446137500,17038639000
1798,비치하트애솔,20115762,12166665420.0,60833327099.0,362910000,37654858000
1799,별들의 고향,10040423,9040490582.0,36161962326.0,611420000,22209675300
1800,밀양,10061252,7532783870.0,75327838698.0,1651122533,17653752500
1801,삼등과장,20128924,16226580642.0,16226580642.0,16226580642,16226580642
1802,은하해방전선,10058806,53800771400.0,53800771400.0,53800771400,53800771400
1803,한말풍운과 민충정공,20201348,134376000000.0,268752000000.0,132998319910,135753322310
1804,원점,10040423,9040490582.0,36161962326.0,611420000,22209675300
1805,촌철살인,10028638,3685982000.0,7371964000.0,1432123500,5939840500
1806,로맨스 빠빠,10040423,9040490582.0,36161962326.0,611420000,22209675300
1807,봄이가도,20152117,17431451444.0,383492000000.0,284073700,105169264250
1808,나는 곤경에 처했다!,20111885,3729336180.0,18646680900.0,311840500,6316842000
1809,다정불심,10005896,15242388250.0,30484776500.0,13446137500,17038639000
1810,내 이웃의 아내,20120963,4271865500.0,4271865500.0,4271865500,4271865500
1811,집으로...,10053782,6490199697.0,64901996969.0,309575000,18390012500
1812,장수상회,20239046,8737864643.0,8737864643.0,8737864643,8737864643
1813,미스 푸줏간,20196429,62697419249.0,62697419249.0,62697419249,62697419249
1814,영원한 제국,10006380,25105599624.0,351478000000.0,1849140000,93665632500
1815,사랑방 손님과 어머니,10072618,13448848500.0,13448848500.0,13448848500,13448848500
1816,다정불심,10005896,15242388250.0,30484776500.0,13446137500,17038639000
1817,접속,10087518,11578478561.0,150520000000.0,934380300,52355568637
1818,델타 보이즈,20142726,5121358500.0,10242717000.0,4271865500,5970851500
1819,계몽영화,20166871,4063109250.0,8126218500.0,3375971500,4750247000
1820,구봉서의 벼락부자,10002158,33986449500.0,33986449500.0,33986449500,33986449500
1821,꿈,10072618,13448848500.0,13448848500.0,13448848500,13448848500
1822,다정불심,10005896,15242388250.0,30484776500.0,13446137500,17038639000
1823,사이비,10050734,9937239591.0,417364000000.0,363098800,36181314700
1824,서편제,10003673,11352067300.0,22704134600.0,8759204600,13944930000
1825,구름은 흘러도,20220846,9771282105.0,107484000000.0,976008100,54035565100
1826,마당을 나온 암탉,10026732,11552042921.0,219489000000.0,237013700,58167040145
1827,여자의 일생,10072618,13448848500.0,13448848500.0,13448848500,13448848500
1828,초대받은 사람들,10005840,8478463114.0,118698000000.0,217269000,57570773000
1829,초대받은 사람들,20165538,110934000000.0,110934000000.0,110933981730,110933981730
1830,일어서는 인간,20124649,6011557000.0,12023114000.0,4259705000,7763409000
1831,기쁜 우리 젊은 날,10043371,15195210043.0,273514000000.0,1074486100,44098470600
1832,플란다스의 개,10030016,43353617139.0,260122000000.0,830984100,66715881300
1833,귀접,10056600,20429552570.0,81718210278.0,8737864643,30037161000
1834,황제펭귄 펭이와 솜이,10037229,19433234795.0,136033000000.0,2869918500,50510565168
1835,늑대소년,10037229,19433234795.0,136033000000.0,2869918500,50510565168
1836,낮은데로 임하소서,10005840,8478463114.0,118698000000.0,217269000,57570773000
1837,낮은데로 임하소서,20165538,110934000000.0,110934000000.0,110933981730,110933981730
1838,도둑들,10005276,24665075936.0,690622000000.0,1453890000,93665632500
1839,미워도 다시 한번,20227374,36067171064.0,36067171064.0,36067171064,36067171064
1840,마당을 나온 암탉,10026732,11552042921.0,219489000000.0,237013700,58167040145
1841,스페어,10062023,9114386351.0,136716000000.0,253673000,60175111015
1842,명량,10072251,31786860561.0,445016000000.0,1928502500,135753322310
1843,애인,10029993,11441296650.0,22882593300.0,625824000,22256769300
1844,부부의 스폰서,20120963,4271865500.0,4271865500.0,4271865500,4271865500
1845,늙은 자전거,10072722,9047679358.0,63333755506.0,308882000,20597497600
1846,형사; Duelist,10000558,24448106931.0,464514000000.0,1859615500,77319445264
1847,친정어머니,10007493,4376240500.0,4376240500.0,4376240500,4376240500
1848,누구의 딸도 아닌 해원,20113533,15385749499.0,92314496991.0,273384900,43488814535
1849,만신,10004452,12654927704.0,126549000000.0,271945300,47102707500
1850,허수아비들의 땅,20150459,16364603618.0,163646000000.0,2119494000,110933981730
1851,유령,20152155,12684530500.0,12684530500.0,12684530500,12684530500
1852,형님 아내,20224231,3507839089.0,7015678177.0,2892681205,4122996972
1853,피터팬의 공식,10051070,6101270029.0,42708890206.0,531276500,11284912400
1854,누나 친구,20212366,4376240500.0,4376240500.0,4376240500,4376240500
1855,프레스,10070602,14110639990.0,395098000000.0,389374500,57530028417
1856,여자전쟁: 비열한 거래,20150459,16364603618.0,163646000000.0,2119494000,110933981730
1857,진짜 진짜 미안해,20195079,11688382888.0,11688382888.0,11688382888,11688382888
1858,마지막 찻잔,10056694,11014996500.0,22029993000.0,4376240500,17653752500
1859,야경 : 죽음의 택시,10069019,2492442777.0,4984885554.0,1430079500,3554806054
1860,기쁜 우리 젊은 날,10043371,15195210043.0,273514000000.0,1074486100,44098470600
1861,남과 북,10047331,17038639000.0,17038639000.0,17038639000,17038639000
1862,12인의 하숙생,10012460,7763409000.0,7763409000.0,7763409000,7763409000
1863,성춘향,10072618,13448848500.0,13448848500.0,13448848500,13448848500
1864,깊고 푸른 밤,10060180,4194616500.0,8389233000.0,625824000,7763409000
1865,범죄와의 전쟁: 나쁜놈들 전성시대,10072251,31786860561.0,445016000000.0,1928502500,135753322310
1866,고종황제와 의사 안중근,20128924,16226580642.0,16226580642.0,16226580642,16226580642
1867,노다지,20128924,16226580642.0,16226580642.0,16226580642,16226580642
1868,노크,10035507,5744113420.0,28720567100.0,969489100,17038639000
1869,얼굴이 아니고 마음입니다,10005840,8478463114.0,118698000000.0,217269000,57570773000
1870,얼굴이 아니고 마음입니다,20165538,110934000000.0,110934000000.0,110933981730,110933981730
1871,게이트-완결판,10058849,6756739352.0,128378000000.0,640343800,15494034100
1872,한말풍운과 민충정공,20201348,134376000000.0,268752000000.0,132998319910,135753322310
1873,잠 못 이루는 섹스 2,10003926,8759204600.0,8759204600.0,8759204600,8759204600
1874,어느 여름날 밤에,10006155,25462725672.0,432866000000.0,297957300,135753322310
1875,어느 여름날 밤에,20151308,5984618900.0,29923094500.0,3311591000,12684530500
1876,얼굴 없는 미녀,10006380,25105599624.0,351478000000.0,1849140000,93665632500
1877,내 마음의 풍금,10055626,23303988239.0,326256000000.0,1159253000,88908642769
1878,다시..올래,10057698,16323714959.0,212208000000.0,281740900,105169264250
1879,카토 프로젝트,20123425,12064689746.0,60323448732.0,359247800,29894157890
1880,백사부인,10072618,13448848500.0,13448848500.0,13448848500,13448848500
1881,여사장,20130080,11200872500.0,11200872500.0,11200872500,11200872500
1882,인생은 새옹지마,20136885,5526031101.0,22104124402.0,2750311500,11990707878
1883,내 마음의 풍금,10055626,23303988239.0,326256000000.0,1159253000,88908642769
1884,수목장,10056669,4350453000.0,8700906000.0,4114057000,4586849000
1885,권법형사 : 차이나타운,10035605,7828891800.0,7828891800.0,7828891800,7828891800
1886,들개,20147110,14948045808.0,59792183232.0,1977196563,39380162179
1887,갯마을,10060180,4194616500.0,8389233000.0,625824000,7763409000
1888,박서방,10005896,15242388250.0,30484776500.0,13446137500,17038639000
1889,죽여주는 여자,10054391,6507425174.0,117134000000.0,237013700,27446302382
1890,은교,10029474,20772740015.0,415455000000.0,470675000,66715881300
1891,잉투기,20111842,16509636692.0,82548183459.0,1095301000,61270079831
1892,마이 보이,10071183,17668196520.0,88340982600.0,2673832500,37654858000
1893,왕자 호동,10005896,15242388250.0,30484776500.0,13446137500,17038639000
1894,넛잡: 땅콩 도둑들,10052972,3176349450.0,6352698900.0,3069388100,3283310800
1895,바보선언,10004052,79885382971.0,399427000000.0,6276963402,135753322310
1896,인목대비,20130080,11200872500.0,11200872500.0,11200872500,11200872500
1897,성춘향,10072618,13448848500.0,13448848500.0,13448848500,13448848500
