title,ActorCD,ActorAvgP,ActorSumP,ActorMinP,ActorMaxP
극장판 헬로카봇 : 백악기 시대,20237906,6538927100,6538927100,6538927100,6538927100
극장판 헬로카봇 : 백악기 시대,10057583,3474239000,3474239000,3474239000,3474239000
역도산,10035772,19385766013,4.26487E+11,759481000,81025004000
레슬러,10054128,23729662569,9.49187E+11,311840500,105169264250
체포왕,10029293,16931436810,1.69314E+11,362910000,81025004000
손님,10019065,28834863777,6.63202E+11,230047000,135753322310
연애술사,10049825,4586739000,9173478000,2789824500,6383653500
만추,10088975,17281196926,1.3825E+11,253673000,63783051326
GP 506,10071900,12750306563,2.67756E+11,284106600,105169264250
내 사랑,10000461,12061370462,96490963693,273950500,66014775400
바보,10071209,20126261981,3.01894E+11,459220000,115706188137
파송송 계란탁,10057075,6212866250,12425732500,6132877000,6292855500
대립군,10057315,51004139315,7.14058E+11,220051200,115706188137
두근두근 내 인생,10037291,5695629769,28478148847,713525000,12291081634
어린 신부,10004028,8240750705,74166756349,217269000,23790276987
뽀로로 극장판 공룡섬 대모험,10055966,4409368675,17637474700,1289929200,6826959500
상의원,20262849,6204129964,6204129964,6204129964,6204129964
우아한 세계,10037018,37632110651,6.77378E+11,4243936350,95868830649
범죄의 재구성,10005276,24665075936,6.90622E+11,1453890000,93665632500
스플릿,10054008,6081889146,79064558903,391554441,31313568795
열한시,10062184,11004243706,2.64102E+11,327192000,40328508500
두근두근 내 인생,10037291,5695629769,28478148847,713525000,12291081634
남쪽으로 튀어,10005276,24665075936,6.90622E+11,1453890000,93665632500
미확인 동영상 : 절대클릭금지,10028667,15135598461,1.51356E+11,748936684,53800771400
미확인 동영상 : 절대클릭금지,20154835,20189905200,60569715600,1797632500,54035565100
카트,10049852,9084123320,99925356522,1258000500,44092710000
관능의 법칙,10047352,12200116229,1.95202E+11,274964000,81025004000
천군,10029293,16931436810,1.69314E+11,362910000,81025004000
형사; Duelist,10000558,24448106931,4.64514E+11,1859615500,77319445264
형사; Duelist,20122651,10136738500,10136738500,10136738500,10136738500
상사부일체,10036938,2815995500,8447986500,1215167500,5807823500
고死 두 번째 이야기: 교생실습,10004744,8035217370,1.36599E+11,515508500,57570773000
그때 그 사람들,10087518,11578478561,1.5052E+11,934380300,52355568637
데이지,10061467,50583327745,3.54083E+11,3642176500,98463522781
푸른소금,10037018,37632110651,6.77378E+11,4243936350,95868830649
아랑,10037157,3835347640,19176738200,997380500,7957651500
알포인트,10000461,12061370462,96490963693,273950500,66014775400
숙명,10037116,5933438626,41534070384,363240500,11629780500
마이 파더,10005030,10145560337,50727801683,359247800,19894297783
마이 파더,20196756,36985578499,36985578499,36985578499,36985578499
크로싱,10071183,17668196520,88340982600,2673832500,37654858000
새드무비,10040372,5781419238,46251353905,470675000,16636404305
"안녕, 형아",10029013,17193938003,2.57909E+11,493278500,91431950670
화이트: 저주의 멜로디,10090203,11813889213,94511113700,387323000,53800771400
김관장 대 김관장 대 김관장,10002465,4314296038,34514368300,366717200,8049487000
마린보이,10003507,6640451677,1.26169E+11,304884500,18979312500
남극일기,10029595,10996595329,2.41925E+11,327192000,58167040145
국가대표 2,10037539,7967388451,79673884505,1073144500,21774884000
나는 왕이로소이다,10069179,31476897055,3.14769E+11,931460100,115706188137
풍산개,10054204,8873205787,97605263661,531276500,56322098349
주유소 습격사건 2,10070252,2466862280,12334311400,392591200,5379208500
오로라 공주,10047352,12200116229,1.95202E+11,274964000,81025004000
더 파이브,10004519,8668577920,86685779203,220051200,55069686503
야수,20233266,3479824531,17399122653,728085000,8851336500
여선생 VS 여제자,10005374,13780269197,4.13408E+11,250534000,105169264250
통증,10061694,3206466183,19238797100,821271100,5246996000
널 기다리며,10040874,15476710846,2.78581E+11,230047000,88908642769
아라한 장풍대작전,10019067,8944762143,1.8784E+11,426257300,52355568637
그날의 분위기,20242106,46664189320,1.86657E+11,5149571612,93042352648
몽정기2,20166720,9591898638,28775695915,619287500,25539734986
몽정기2,20188068,18468625483,36937250965,9929947065,27007303900
몽정기2,20225946,17797131500,17797131500,17797131500,17797131500
몽정기2,10057590,5187911253,10375822506,5110555000,5265267506
아빠는 딸,10054493,14016473791,4.62544E+11,387323000,66715881300
강력 3반,20196429,62697419249,62697419249,62697419249,62697419249
강력 3반,10004220,7711001529,53977010700,1194185500,19330302500
내 깡패 같은 애인,10029293,16931436810,1.69314E+11,362910000,81025004000
상류사회,10029474,20772740015,4.15455E+11,470675000,66715881300
신비아파트: 금빛 도깨비와 비밀의 동굴,10067448,5913054300,11826108600,4999149100,6826959500
모던보이,20166879,20723095423,1.65785E+11,594082500,95868830649
신기전,10062184,11004243706,2.64102E+11,327192000,40328508500
우는 남자,10060114,13187245466,92310718259,3969337524,22209675300
사냥,10043371,15195210043,2.73514E+11,1074486100,44098470600
내 남자의 로맨스,10004396,11196881099,1.34363E+11,262191500,44098470600
효자동 이발사,10026732,11552042921,2.19489E+11,237013700,58167040145
효자동 이발사,20229807,56598333057,56598333057,56598333057,56598333057
방과후 옥상,10031644,3429661545,30866953909,227157000,12811265009
비스티 보이즈,10087253,29076804145,9.01381E+11,274134500,115706188137
고양이: 죽음을 보는 두 개의 눈,20113613,4780632000,4780632000,4780632000,4780632000
열정같은소리하고있네,10062184,11004243706,2.64102E+11,327192000,40328508500
특종: 량첸살인기,20121022,22748786132,1.8199E+11,1614867156,66007533500
황제를 위하여,20190188,4754501771,4754501771,4754501771,4754501771
서부전선,10035772,19385766013,4.26487E+11,759481000,81025004000
올드미스다이어리,10049959,1039185020,10391850200,273384900,4750247000
김씨표류기,10062184,11004243706,2.64102E+11,327192000,40328508500
슬픔보다 더 슬픈 이야기,10002387,11007491975,1.10075E+11,3837152000,26909477678
버닝,10053802,23369531795,2.33695E+11,292031500,105169264250
아는 여자,20111314,6645627900,33228139500,595238500,14938458000
순정만화,10054008,6081889146,79064558903,391554441,31313568795
조선마술사,10053782,6490199697,64901996969,309575000,18390012500
조선마술사,20151905,4271750500,4271750500,4271750500,4271750500
마음이...,10053782,6490199697,64901996969,309575000,18390012500
마음이...,20151905,4271750500,4271750500,4271750500,4271750500
두 얼굴의 여친,10031644,3429661545,30866953909,227157000,12811265009
플랜맨,10062184,11004243706,2.64102E+11,327192000,40328508500
"달마야, 서울 가자",10005839,12130521180,1.09175E+11,459220000,34222160500
"달마야, 서울 가자",10005840,8478463114,1.18698E+11,217269000,57570773000
"달마야, 서울 가자",20165538,1.10934E+11,1.10934E+11,110933981730,110933981730
"그날, 바다",10062025,15739386249,2.20351E+11,2139360500,43488814535
미쓰GO,10001825,2332085500,9328342000,274134500,4441859000
외출,10030192,4376240500,4376240500,4376240500,4376240500
실종,10026716,8730465352,1.30957E+11,237013700,58167040145
예의없는 것들,10040665,10463864360,1.67422E+11,522848900,40328508500
반가운 살인자,20166807,15202764750,30405529500,4285830500,26119699000
공모자들,10058849,6756739352,1.28378E+11,640343800,15494034100
리턴,10004060,15764048766,2.36461E+11,1246200228,36067171064
이층의 악당,20166100,1570365033,4711095100,217973600,4271750500
"이대로, 죽을 순 없다(Short Time)",10055581,9494841056,1.89897E+11,220051200,55069686503
홍길동의 후예,20166592,7198221750,14396443500,4259705000,10136738500
신부수업,10087280,13632511792,1.77223E+11,363098800,81025004000
밀정,10037018,37632110651,6.77378E+11,4243936350,95868830649
핸드폰,10047367,11162693000,1.2279E+11,1194185500,30220536000
피에타,10065830,18549994213,92749971063,1258000500,54035565100
피에타,20130716,5777895500,5777895500,5777895500,5777895500
퀴즈왕,10004744,8035217370,1.36599E+11,515508500,57570773000
여고괴담 5,10050563,2971358711,11885434842,361431100,5474392042
몬스터,10055447,16929219775,1.86221E+11,1006594000,81025004000
기담,10004317,9434280025,37737120100,365477200,27007303900
헬머니,10004748,9956980551,1.89183E+11,389374500,28622355500
다찌마와리,10058708,12253165502,1.83797E+11,315291000,115706188137
울학교 이티,10004744,8035217370,1.36599E+11,515508500,57570773000
슈퍼스타 감사용,10055581,9494841056,1.89897E+11,220051200,55069686503
변산,20286505,50510565168,50510565168,50510565168,50510565168
변산,20110693,13446485740,2.01697E+11,784148500,43488814535
변산,20134433,6315244000,6315244000,6315244000,6315244000
변산,20134432,19174920500,19174920500,19174920500,19174920500
파파,10028989,7364739057,95741607739,937877400,13579712500
Mr.로빈 꼬시기,10047352,12200116229,1.95202E+11,274964000,81025004000
싸이보그지만 괜찮아,10058646,10310393795,1.23725E+11,217269000,44092710000
사이코메트리,10003507,6640451677,1.26169E+11,304884500,18979312500
이태원 살인사건,10062279,22083707750,4.1959E+11,230206600,110933981730
이태원 살인사건,20160139,9177492500,18354984999,636285500,17718699499
7년의 밤,10019065,28834863777,6.63202E+11,230047000,135753322310
가려진 시간,10000558,24448106931,4.64514E+11,1859615500,77319445264
가려진 시간,20122651,10136738500,10136738500,10136738500,10136738500
침묵,10072251,31786860561,4.45016E+11,1928502500,135753322310
여교수의 은밀한 매력,10026732,11552042921,2.19489E+11,237013700,58167040145
여교수의 은밀한 매력,20229807,56598333057,56598333057,56598333057,56598333057
고고 70,20166824,3865123500,3865123500,3865123500,3865123500
나의 결혼원정기,10062184,11004243706,2.64102E+11,327192000,40328508500
챔프,10071209,20126261981,3.01894E+11,459220000,115706188137
말죽거리 잔혹사,10002387,11007491975,1.10075E+11,3837152000,26909477678
분신사바,20112163,3993152445,43924676900,428376400,15655329500
분신사바,10003662,3827484000,3827484000,3827484000,3827484000
너는 펫,10060065,3725870083,22355220500,1185999000,7874566500
뜨거운 것이 좋아,20111403,3134729030,12538916118,217269000,4754763118
여배우들,10001825,2332085500,9328342000,274134500,4441859000
해어화,10087820,20633201751,2.06332E+11,637892500,88908642769
용의주도 미스신,10087660,3342667750,6685335500,2942253500,3743082000
순수의 시대,10040665,10463864360,1.67422E+11,522848900,40328508500
트럭,10054128,23729662569,9.49187E+11,311840500,105169264250
마담 뺑덕,10062025,15739386249,2.20351E+11,2139360500,43488814535
가을로,10054008,6081889146,79064558903,391554441,31313568795
6월의 일기,10040543,1767089200,7068356800,347980800,3645962000
슈퍼맨이었던 사나이,20166715,3634764500,7269529000,3627352500,3642176500
카운트다운,10062184,11004243706,2.64102E+11,327192000,40328508500
해부학 교실,10087751,19857330895,1.78716E+11,3106648400,61270079831
남자사용설명서,10056359,10024273469,70169914283,2705566500,28811011456
미쓰 홍당무,10001919,5351016039,58861176430,619287500,13200412500
계춘할망,10054391,6507425174,1.17134E+11,237013700,27446302382
"연애, 그 참을 수 없는 가벼움",10060538,3359163950,6718327900,3106648400,3611679500
"연애, 그 참을 수 없는 가벼움",20155085,3603598500,3603598500,3603598500,3603598500
투 가이즈,10004663,6558074755,13116149509,304884500,12811265009
위험한 상견례 2,20195689,16113072114,64452288457,220051200,55069686503
불량남녀,10058849,6756739352,1.28378E+11,640343800,15494034100
령,10006171,17422181100,1.91644E+11,363240500,115706188137
령,20227594,20463956973,20463956973,20463956973,20463956973
소녀괴담,20111688,13697294293,1.5067E+11,3554806054,44382020516
또 하나의 약속,20189487,7614892644,15229785288,3541402400,11688382888
누구나 비밀은 있다,10006497,12277311003,1.10496E+11,274964000,44092710000
누구나 비밀은 있다,20131892,3865123500,3865123500,3865123500,3865123500
"로봇, 소리",20110148,22098064665,3.53569E+11,1302907128,82871781800
"로봇, 소리",20195609,3759644486,7519288972,3396292000,4122996972
아부의 왕,10037095,9384765472,1.31387E+11,357963117,22486492000
스승의 은혜,10035492,9337020009,1.58729E+11,363899000,33986449500
조선미녀삼총사,10087280,13632511792,1.77223E+11,363098800,81025004000
아파트,10001655,4493602114,13480806342,947570700,9072737842
오피스,10001670,29824914669,2.38599E+11,664322100,67011377000
페이스메이커,10004060,15764048766,2.36461E+11,1246200228,36067171064
나를 잊지 말아요,10062025,15739386249,2.20351E+11,2139360500,43488814535
캐치미,10004885,16376849241,98261095444,753985500,43488814535
무서운 이야기 2,10028773,11944268059,3.46384E+11,216276800,77319445264
흥부: 글로 세상을 바꾼 자,20302629,32757878628,98273635884,3381050200,50510565168
백만장자의 첫사랑,10088975,17281196926,1.3825E+11,253673000,63783051326
"협녀, 칼의 기억",10055626,23303988239,3.26256E+11,1159253000,88908642769
리얼,20125794,60058967738,3.00295E+11,3357912530,93665632500
리얼,10004777,5965197131,77547562700,287654500,20996302500
신데렐라,10012858,1668244200,6672976800,243405000,3333808000
반드시 잡는다,10030351,17367735244,3.29987E+11,460596500,66007533500
원라인,20171222,25481473911,1.01926E+11,3319505433,82871781800
친정엄마,10006221,28352338143,6.52104E+11,1453890000,115706188137
동갑내기 과외하기 레슨 2,10057730,9528483517,85756351652,227157000,45566111330
무영검,10040687,9166187590,91661875900,386192500,28622355500
뽀로로 극장판 컴퓨터 왕국 대모험,10055966,4409368675,17637474700,1289929200,6826959500
사랑방 선수와 어머니,10062240,12037769525,1.44453E+11,220051200,55069686503
넛잡: 땅콩 도둑들,10052972,3176349450,6352698900,3069388100,3283310800
